24428.000	24832.000	3600.000	0.208	-44236.800	0.000
24444.000	24832.000	3600.000	0.176	-44236.800	0.000
24460.000	24832.000	3600.000	0.331	-44236.800	0.000
24476.000	24832.000	3600.000	0.390	-44236.800	0.000
24492.000	24832.000	3600.000	0.354	-44236.800	0.000
24508.000	24832.000	3600.000	0.402	-44236.800	0.000
24524.000	24832.000	3600.000	0.382	-44236.800	0.000
24540.000	24832.000	3600.000	0.203	-44236.800	0.000
24556.000	24832.000	3600.000	0.190	-44236.800	0.000
24572.000	24832.000	3600.000	0.111	-44236.800	0.000
24588.000	24832.000	3600.000	0.062	-44236.800	0.000
24604.000	24832.000	3600.000	0.110	-44236.800	0.000
24620.000	24832.000	3600.000	0.137	-44236.800	0.000
24636.000	24832.000	3600.000	0.164	-44236.800	0.000
24652.000	24832.000	3600.000	0.076	-44236.800	0.000
24668.000	24832.000	3600.000	0.034	-44236.800	0.000
24684.000	24832.000	3600.000	0.064	-44236.800	0.000
24700.000	24832.000	3600.000	0.088	-44236.800	0.000
24716.000	24832.000	3600.000	0.127	-44236.800	0.000
24732.000	24832.000	3600.000	0.238	-44236.800	0.000
24748.000	24832.000	3600.000	0.227	-44236.800	0.000
24764.000	24832.000	3600.000	0.215	-44236.800	0.000
24780.000	24832.000	3600.000	0.189	-44236.800	0.000
24796.000	24832.000	3600.000	0.133	-44236.800	0.000
24812.000	24832.000	3600.000	0.166	-44236.800	0.000
24828.000	24832.000	3600.000	0.154	-44236.800	0.000
24844.000	24832.000	3600.000	0.101	-44236.800	0.000
24860.000	24832.000	3600.000	0.253	-44236.800	0.000
24876.000	24832.000	3600.000	0.332	-44236.800	0.000
24892.000	24832.000	3600.000	0.283	-44236.800	0.000
24908.000	24832.000	3600.000	0.292	-44236.800	0.000
24924.000	24832.000	3600.000	0.227	-44236.800	0.000
24940.000	24832.000	3600.000	0.211	-44236.800	0.000
24956.000	24832.000	3600.000	0.199	-44236.800	0.000
24972.000	24832.000	3600.000	0.154	-44236.800	0.000
24988.000	24832.000	3600.000	0.174	-44236.800	0.000
24300.000	24848.000	3600.000	0.132	-44236.800	0.000
24316.000	24848.000	3600.000	0.113	-44236.800	0.000
24332.000	24848.000	3600.000	0.060	-44236.800	0.000
24348.000	24848.000	3600.000	0.069	-44236.800	0.000
24364.000	24848.000	3600.000	0.066	-44236.800	0.000
24380.000	24848.000	3600.000	0.138	-44236.800	0.000
24396.000	24848.000	3600.000	0.192	-44236.800	0.000
24412.000	24848.000	3600.000	0.313	-44236.800	0.000
24428.000	24848.000	3600.000	0.178	-44236.800	0.000
24444.000	24848.000	3600.000	0.101	-44236.800	0.000
24460.000	24848.000	3600.000	0.269	-44236.800	0.000
24476.000	24848.000	3600.000	0.394	-44236.800	0.000
24492.000	24848.000	3600.000	0.272	-44236.800	0.000
24508.000	24848.000	3600.000	0.352	-44236.800	0.000
24524.000	24848.000	3600.000	0.500	-44236.800	0.000
24540.000	24848.000	3600.000	0.294	-44236.800	0.000
24556.000	24848.000	3600.000	0.149	-44236.800	0.000
24572.000	24848.000	3600.000	0.052	-44236.800	0.000
24588.000	24848.000	3600.000	0.008	-44236.800	0.000
24604.000	24848.000	3600.000	0.074	-44236.800	0.000
24620.000	24848.000	3600.000	0.155	-44236.800	0.000
24636.000	24848.000	3600.000	0.180	-44236.800	0.000
24652.000	24848.000	3600.000	0.130	-44236.800	0.000
24668.000	24848.000	3600.000	0.067	-44236.800	0.000
24684.000	24848.000	3600.000	0.061	-44236.800	0.000
24700.000	24848.000	3600.000	0.042	-44236.800	0.000
24716.000	24848.000	3600.000	0.070	-44236.800	0.000
24732.000	24848.000	3600.000	0.202	-44236.800	0.000
24748.000	24848.000	3600.000	0.219	-44236.800	0.000
24764.000	24848.000	3600.000	0.146	-44236.800	0.000
24780.000	24848.000	3600.000	0.125	-44236.800	0.000
24796.000	24848.000	3600.000	0.084	-44236.800	0.000
24812.000	24848.000	3600.000	0.241	-44236.800	0.000
24828.000	24848.000	3600.000	0.242	-44236.800	0.000
24844.000	24848.000	3600.000	0.172	-44236.800	0.000
24860.000	24848.000	3600.000	0.178	-44236.800	0.000
24876.000	24848.000	3600.000	0.327	-44236.800	0.000
24892.000	24848.000	3600.000	0.484	-44236.800	0.000
24908.000	24848.000	3600.000	0.472	-44236.800	0.000
24924.000	24848.000	3600.000	0.272	-44236.800	0.000
24940.000	24848.000	3600.000	0.209	-44236.800	0.000
24956.000	24848.000	3600.000	0.263	-44236.800	0.000
24972.000	24848.000	3600.000	0.234	-44236.800	0.000
24988.000	24848.000	3600.000	0.185	-44236.800	0.000
24300.000	24864.000	3600.000	0.089	-44236.800	0.000
24316.000	24864.000	3600.000	0.062	-44236.800	0.000
24332.000	24864.000	3600.000	0.035	-44236.800	0.000
24348.000	24864.000	3600.000	0.035	-44236.800	0.000
